symbol,company_name,price,changes,volume,market_cap,pe_ratio,price_to_book,dividend_yield,return_on_equity,debt_to_equity,revenue_growth,profit_margin,sector,industry,beta,roce,promoter_holding,roe_3yr_avg,profit_growth_3yr,sales_growth_3yr,industry_pe,cash_flow,eps,eps_growth,book_value,face_value,rsi,macd,macd_signal,sma20,sma50,sma200,ema20,ema50,upper_band,lower_band,atr,stoch_k,stoch_d,obv,roc,williams_r,adx,fund_market_cap,fund_pe_ratio,fund_forward_pe,fund_eps,fund_eps_growth,fund_dividend_yield,fund_book_value,fund_pb_ratio,fund_roe,fund_roa,fund_debt_to_equity,fund_current_ratio,fund_quick_ratio,fund_operating_margin,fund_profit_margin,fund_revenue_growth,fund_industry,fund_sector,fund_52_week_high,fund_52_week_low,fund_beta,fund_target_price,fund_analyst_rating,fund_current_price,tech_open,tech_high,tech_low,tech_close,tech_volume,tech_dividends,tech_stock_splits,tech_sma20,tech_sma50,tech_sma200,tech_ema20,tech_ema50,tech_rsi,tech_macd_12_26_9,tech_macdh_12_26_9,tech_macds_12_26_9,tech_bbl_20_2.0,tech_bbm_20_2.0,tech_bbu_20_2.0,tech_bbb_20_2.0,tech_bbp_20_2.0,tech_atr,tech_stochk_14_3_3,tech_stochd_14_3_3,tech_obv,tech_roc,tech_willr,tech_adx_14,tech_dmp_14,tech_dmn_14,tech_std20,"fund_the_orb,_mumbai",error,fund_telangana,fund_andhra_pradesh,fund_karnataka,fund_tamil_nadu,fund_west_bengal,fund_maharashtra,fund_odisha,fund_chhattisgarh,fund_madhya_pradesh,fund_puducherry,fund_delhi,fund_key_services,fund_notable_projects,"fund_upcoming_hospitals[3]
model_town,_delhi","fund_model_town,_delhi",fund_faridabad_(new_hospital)
RICOAUTO,Rico Auto Industries Limited,60.29999923706055,"{'daily': 3.8401921025584027, 'weekly': -1.260848962848334, 'monthly': -3.225809808908221}",278835.0,8157684736.0,26.8,1.1431279,1.0,0.0,100.314,5.4,1.347,Consumer Cyclical,Auto Parts,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,-81.10000000000001,52.75,0.0,42.92093918306995,-2.4529149017894483,-2.5935951922885576,61.91649971008301,68.95399993896484,97.45188419342041,62.219131154726426,68.43281412715884,66.97517307704304,56.85782634312298,3.4441708311598496,34.49042395758365,28.86995269562807,6538179.0,-8.400429044778502,-57.943939751224754,20.310722015186993,8157684736.0,26.8,0.0,2.25,-81.10000000000001,1.0,52.75,1.1431279,0.0,0.0,100.314,0.0,0.0,3.857,1.347,5.4,Auto Parts,Consumer Cyclical,149.0,54.0,0.679,0.0,none,60.3,61.0,61.0,58.619998931884766,60.29999923706055,278835.0,0.0,0.0,61.91649971008301,68.95399993896484,97.45188419342041,62.219131154726426,68.43281412715884,42.92093918306995,-2.4529149017894483,0.14068029049910935,-2.5935951922885576,56.85782634312298,61.91649971008301,66.97517307704304,16.34030796523283,0.34022486176114924,3.4441708311598496,34.49042395758365,28.86995269562807,6538179.0,-8.400429044778502,-57.943939751224754,20.310722015186993,21.10689467529474,31.1545256312878,2.5950446823837354,,,,,,,,,,,,,,,,,,
RGL,Renaissance Global Limited,110.62999725341797,"{'daily': 5.361902146112351, 'weekly': -10.638130431090362, 'monthly': -9.334535078677742}",525002.0,11862854656.0,15.175583,0.8834498,0.0,0.0,60.012,8.3,3.366,Consumer Cyclical,Luxury Goods,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,-14.099999999999998,125.225,0.0,37.7300159971572,-6.3162125538716225,-5.120991721853736,122.32100105285645,135.17859970092775,141.7372500228882,121.87664333561669,134.25135557939578,139.3315589018557,105.3104432038572,8.399715202557825,16.022629437178452,18.593972736168144,42553572.0,-14.399572461121913,-77.17880503864625,27.57474622057397,11862854656.0,15.175583,0.0,7.29,-14.099999999999998,0.0,125.225,0.8834498,0.0,0.0,60.012,0.0,0.0,6.241,3.366,8.3,Luxury Goods,Consumer Cyclical,207.4,87.4,0.362,0.0,none,110.63,108.9000015258789,113.0,107.80999755859375,110.62999725341797,525002.0,0.0,0.0,122.32100105285645,135.17859970092775,141.7372500228882,121.87664333561669,134.25135557939578,37.7300159971572,-6.3162125538716225,-1.1952208320178865,-5.120991721853736,105.3104432038572,122.32100105285645,139.3315589018557,27.812980113936064,0.15636036445076734,8.399715202557825,16.022629437178452,18.593972736168144,42553572.0,-14.399572461121913,-77.17880503864625,27.57474622057397,14.943515857457491,29.599295556650826,8.726232054982317,,,,,,,,,,,,,,,,,,
RHIM,RHI MAGNESITA INDIA LIMITED,468.1499938964844,"{'daily': 2.082422081523723, 'weekly': -2.5601036524163225, 'monthly': 18.488986753857393}",329511.0,96683745280.0,0.0,2.4743397,53.0,0.0,11.584,9.5,-2.475,Industrials,Metal Fabrication,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.49,19.8,189.202,0.0,52.81018006332563,12.594569251008807,15.03623628261828,460.7850036621094,441.3600012207031,538.2531031799316,464.43477960332876,457.965901982876,547.1846767276675,374.3853305965512,26.307143472523812,32.843256772454524,40.906845985492666,36445740.0,1.4189748064041163,-74.28970965242097,37.00344957512132,96683745280.0,0.0,25.764997,-4.49,19.8,53.0,189.202,2.4743397,0.0,0.0,11.584,0.0,0.0,6.961,-2.475,9.5,Metal Fabrication,Industrials,755.55,376.45,0.455,598.3333,buy,468.15,470.0,474.29998779296875,458.6499938964844,468.1499938964844,329511.0,0.0,0.0,460.7850036621094,441.3600012207031,538.2531031799316,464.43477960332876,457.965901982876,52.81018006332563,12.594569251008807,-2.441667031609473,15.03623628261828,374.3853305965512,460.7850036621094,547.1846767276675,37.501078541572696,0.542621632542444,26.307143472523812,32.843256772454524,40.906845985492666,36445740.0,1.4189748064041163,-74.28970965242097,37.00344957512132,29.78980966614265,19.32908464668743,44.322097096255256,,,,,,,,,,,,,,,,,,
RHL,Robust Hotels Limited,216.77000427246094,"{'daily': -3.709128920503009, 'weekly': -2.5577642136480074, 'monthly': 3.007984108352773}",8480.0,3946839808.0,45.444447,0.5338255,0.0,0.0,22.261,-5.2,6.4380005,Consumer Cyclical,Lodging,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,11.600000000000001,406.069,0.0,46.78987291094756,2.021513181961211,2.5652903900161697,221.45050125122071,217.0586001586914,212.63174995422364,221.69382518334305,221.70387957775606,241.37468822511573,201.5263142773257,11.630394529439899,32.546490890552036,36.36607161798992,1353478.0,1.522105627092829,-77.49091155273109,19.715705888497794,3946839808.0,45.444447,0.0,4.77,11.600000000000001,0.0,406.069,0.5338255,0.0,0.0,22.261,0.0,0.0,13.209999999999999,6.4380005,-5.2,Lodging,Consumer Cyclical,289.9,140.1,1.0,0.0,none,216.77,227.2100067138672,227.2100067138672,215.99000549316406,216.77000427246094,8480.0,0.0,0.0,221.45050125122071,217.0586001586914,212.63174995422364,221.69382518334305,221.70387957775606,46.78987291094756,2.021513181961211,-0.5437772080549585,2.5652903900161697,201.5263142773257,221.45050125122071,241.37468822511573,17.994257733733793,0.38254233447788266,11.630394529439899,32.546490890552036,36.36607161798992,1353478.0,1.522105627092829,-77.49091155273109,19.715705888497794,23.945047615842693,20.555301111149657,10.22089225905661,,,,,,,,,,,,,,,,,,
RIIL,Reliance Industrial Infrastructure Limited,794.4500122070312,"{'daily': 1.7091328944261328, 'weekly': -0.08174611984200714, 'monthly': -0.23232143843991593}",80805.0,11996989440.0,96.18039,2.5381954,44.0,0.0,0.0,-17.299999999999997,24.188000000000002,Industrials,Engineering & Construction,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,-24.9,312.998,0.0,45.26988555163592,-17.465659821333475,-17.67681427227404,804.0599945068359,847.0849951171875,1094.2557482910156,804.8052896581315,856.1575292118365,854.9723119600662,753.1476770536055,33.50762779948408,39.548416727012714,30.321180729164336,12376006.0,-4.294659008240808,-51.515151515151516,16.013475629292248,11996989440.0,96.18039,95.601685,8.26,-24.9,44.0,312.998,2.5381954,0.0,0.0,0.0,0.0,0.0,-26.537,24.188000000000002,-17.299999999999997,Engineering & Construction,Industrials,1442.0,726.45,0.372,0.0,none,794.45,798.9500122070312,801.9500122070312,790.0,794.4500122070312,80805.0,0.0,0.0,804.0599945068359,847.0849951171875,1094.2557482910156,804.8052896581315,856.1575292118365,45.26988555163592,-17.465659821333475,0.2111544509405654,-17.67681427227404,753.1476770536055,804.0599945068359,854.9723119600662,12.663810611410167,0.40562222679577814,33.50762779948408,39.548416727012714,30.321180729164336,12376006.0,-4.294659008240808,-51.515151515151516,16.013475629292248,25.57352048319534,28.43186131242658,26.11746778071095,,,,,,,,,,,,,,,,,,
RISHABH,Rishabh Instruments Limited,222.9600067138672,"{'daily': 2.444406974424842, 'weekly': -2.565220937034874, 'monthly': 6.745828470371927}",26048.0,8578296832.0,49.002197,1.456303,0.0,0.0,21.285,13.700000000000001,2.622,Technology,Scientific & Technical Instruments,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.0,153.1,0.0,46.84418459545492,-3.280814197137147,-4.2163505450813705,222.91149978637696,239.15959899902344,336.9123992919922,225.94118313547338,243.3054869488642,246.22319390022736,199.59980567252657,13.729576721443483,24.972174859805886,27.17835307808385,1352131.0,-2.8073179398266257,-72.13920500340231,21.35530627185023,8578296832.0,49.002197,0.0,4.55,4.0,0.0,153.1,1.456303,0.0,0.0,21.285,0.0,0.0,3.995,2.622,13.700000000000001,Scientific & Technical Instruments,Technology,513.0,201.5,1.0,0.0,none,222.96,219.89999389648438,224.99000549316406,219.88999938964844,222.9600067138672,26048.0,0.0,0.0,222.91149978637696,239.15959899902344,336.9123992919922,225.94118313547338,243.3054869488642,46.84418459545492,-3.280814197137147,0.9355363479442236,-4.2163505450813705,199.59980567252657,222.91149978637696,246.22319390022736,20.91564960640498,0.5010403990214809,13.729576721443483,24.972174859805886,27.17835307808385,1352131.0,-2.8073179398266257,-72.13920500340231,21.35530627185023,23.995563476494414,24.40397309388552,11.958646755617528,,,,,,,,,,,,,,,,,,
RITCO,Ritco Logistics Limited,278.95001220703125,"{'daily': 10.87043141495912, 'weekly': 2.72510578041503, 'monthly': 9.6501646617713}",222862.0,7900645376.0,19.304499,2.4712522,0.0,0.0,77.843,31.0,3.521,Industrials,Integrated Freight & Logistics,-0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,7.6,112.878,0.0,52.65397833553015,-4.7718366471194145,-7.8998207500188355,262.24249801635744,288.7829977416992,338.53069892883303,267.7042114621324,289.2256317690593,283.0290918379984,241.45590419471648,18.352217049903466,57.454556551846565,52.391376808880885,12264639.0,5.722950825929285,-20.090886896306817,24.085415538065654,7900645376.0,19.304499,0.0,14.45,7.6,0.0,112.878,2.4712522,0.0,0.0,77.843,0.0,0.0,5.943,3.521,31.0,Integrated Freight & Logistics,Industrials,444.0,207.6,-0.121,0.0,none,278.95,260.0,284.75,257.95001220703125,278.95001220703125,222862.0,0.0,0.0,262.24249801635744,288.7829977416992,338.53069892883303,267.7042114621324,289.2256317690593,52.65397833553015,-4.7718366471194145,3.127984102899421,-7.8998207500188355,241.45590419471648,262.24249801635744,283.0290918379984,15.852955931150712,0.901881961374537,18.352217049903466,57.454556551846565,52.391376808880885,12264639.0,5.722950825929285,-20.090886896306817,24.085415538065654,24.350719399707785,26.474590319566975,10.663297637293883,,,,,,,,,,,,,,,,,,
RITES,RITES Limited,223.22999572753906,"{'daily': 3.55817324912543, 'weekly': 0.17950630220235894, 'monthly': 5.317035599496682}",632399.0,107285225472.0,28.32868,4.148717,3.4,0.0,0.377,-15.7,16.841,Industrials,Engineering & Construction,-0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88,-16.8,53.807,0.0,49.317641585375284,-0.7803979023035197,0.3758398418752899,225.15450134277344,223.32870513916015,288.55479652404784,223.80874165310587,230.17374841528817,251.29081599985685,199.01818668569004,10.639853834065722,28.946150502761057,26.417514167877503,226961968.0,-1.4654633765157188,-63.54713644984175,17.666902363859112,107285225472.0,28.32868,18.966015,7.88,-16.8,3.4,53.807,4.148717,0.0,0.0,0.377,0.0,0.0,17.604999,16.841,-15.7,Engineering & Construction,Industrials,398.45,192.4,-0.035,266.0,hold,223.23,224.2899932861328,224.97000122070312,219.25999450683594,223.22999572753906,632399.0,0.0,0.0,225.15450134277344,223.32870513916015,288.55479652404784,223.80874165310587,230.17374841528817,49.317641585375284,-0.7803979023035197,-1.1562377441788096,0.3758398418752899,199.01818668569004,225.15450134277344,251.29081599985685,23.216337671431834,0.4631833018448757,10.639853834065722,28.946150502761057,26.417514167877503,226961968.0,-1.4654633765157188,-63.54713644984175,17.666902363859112,28.126188473422044,29.433881378859414,13.407646520722272,,,,,,,,,,,,,,,,,,
RKEC,RKEC Projects Limited,71.20999908447266,"{'daily': 4.998524631233742, 'weekly': -0.8769449965654978, 'monthly': 3.8349331921817513}",23755.0,1708370560.0,6.769011,0.9203944,0.0,13.081999,105.776,12.2,5.2849997,Industrials,Engineering & Construction,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,-22.7,77.369,0.0,51.574312481185025,-0.6918340995952406,-1.314266978558683,68.40650005340576,72.32980018615723,103.71775003433227,69.50372341097204,74.13811135752059,74.53059790952464,62.282402197286885,4.141826670899277,61.9499006908282,60.39385450205439,5307989.0,2.2544510462152445,-26.987627973884216,13.8987900618091,1708370560.0,6.769011,0.0,10.52,-22.7,0.0,77.369,0.9203944,13.081999,6.651,105.776,1.447,0.773,14.425999000000001,5.2849997,12.2,Engineering & Construction,Industrials,148.5,60.61,0.88,0.0,none,71.21,71.18000030517578,71.20999908447266,68.06999969482422,71.20999908447266,23755.0,0.0,0.0,68.40650005340576,72.32980018615723,103.71775003433227,69.50372341097204,74.13811135752059,51.574312481185025,-0.6918340995952406,0.6224328789634423,-1.314266978558683,62.282402197286885,68.40650005340576,74.53059790952464,17.905017363372558,0.7288907768077041,4.141826670899277,61.9499006908282,60.39385450205439,5307989.0,2.2544510462152445,-26.987627973884216,13.8987900618091,28.428730747853976,26.27186912058794,3.141595913217294,,,,,,,,,,,,,,,,,,
ROLEXRINGS,Rolex Rings Limited,1333.3499755859375,"{'daily': 7.4329225537570185, 'weekly': 0.7746958044845226, 'monthly': -3.8507318849152696}",51390.0,36311519232.0,25.382639,3.6403372,0.0,0.0,2.143,-4.9,12.043,Industrials,Metal Fabrication,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53,-45.5,366.271,0.0,46.93237362399195,-51.19788511814045,-58.580853120454385,1318.4799926757812,1465.5360009765625,2033.6277508544922,1329.054017660598,1460.043412820792,1404.4329621806446,1232.5270231709178,66.88262623937881,32.560717219235336,25.721366287632165,1041876.0,-0.12734153627272926,-41.242556190262846,28.95469078509942,36311519232.0,25.382639,15.405545,52.53,-45.5,0.0,366.271,3.6403372,0.0,0.0,2.143,0.0,0.0,15.982,12.043,-4.9,Metal Fabrication,Industrials,2794.0,1210.4,-0.14,2294.0,strong_buy,1333.35,1253.75,1349.0,1253.75,1333.3499755859375,51390.0,0.0,0.0,1318.4799926757812,1465.5360009765625,2033.6277508544922,1329.054017660598,1460.043412820792,46.93237362399195,-51.19788511814045,7.3829680023139375,-58.580853120454385,1232.5270231709178,1318.4799926757812,1404.4329621806446,13.038190944471848,0.5865006933199377,66.88262623937881,32.560717219235336,25.721366287632165,1041876.0,-0.12734153627272926,-41.242556190262846,28.95469078509942,22.655236444765897,18.63558794277922,44.09294300476827,,,,,,,,,,,,,,,,,,
RKSWAMY,R K Swamy Limited,205.02000427246094,"{'daily': 1.4197429941285173, 'weekly': -8.960920492560764, 'monthly': 1.4598885739183227}",33271.0,10348835840.0,31.835403,4.4659853,98.0,0.0,11.205,6.5,9.871,Communication Services,Advertising Agencies,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,-42.9,45.907,0.0,42.09490423568967,-3.6126397228587734,-1.2967621988731057,218.18150024414064,221.349599609375,244.89231201171876,215.78766647254736,222.20041256259054,249.0405967632329,187.32240372504836,12.294968219215745,18.0976983326988,19.8200138308483,4720075.0,-13.759303429495217,-79.0954026409853,19.590809227073727,10348835840.0,31.835403,0.0,6.44,-42.9,98.0,45.907,4.4659853,0.0,0.0,11.205,0.0,0.0,2.9070001000000003,9.871,6.5,Advertising Agencies,Communication Services,320.7,192.0,1.0,0.0,none,205.02,211.0,212.57000732421875,203.80999755859375,205.02000427246094,33271.0,0.0,0.0,218.18150024414064,221.349599609375,244.89231201171876,215.78766647254736,222.20041256259054,42.09490423568967,-3.6126397228587734,-2.3158775239856677,-1.2967621988731057,187.32240372504836,218.18150024414064,249.0405967632329,28.287546363519894,0.2867485205936475,12.294968219215745,18.0976983326988,19.8200138308483,4720075.0,-13.759303429495217,-79.0954026409853,19.590809227073727,21.006073034407265,26.409793996339708,15.83038249674808,,,,,,,,,,,,,,,,,,
RML,Rane (Madras) Limited,664.5,"{'daily': 2.593791489322806, 'weekly': 3.747072599531616, 'monthly': 13.424942850838345}",31173.0,10894477312.0,0.0,4.181007,0.0,0.0,299.304,0.1,-0.328,Consumer Cyclical,Auto Parts,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.25,0.0,158.933,0.0,53.75668098579416,0.44262653236091865,-3.215475752512358,639.8174987792969,654.0379992675781,892.7364984130859,646.1062814468031,673.9044205996147,697.940728356048,581.6942692025458,37.84196672663973,64.47213734898152,54.70113217696221,1457461.0,-1.0939906010307476,-29.39607705392018,18.431579558575585,10894477312.0,0.0,0.0,-4.25,0.0,0.0,158.933,4.181007,0.0,0.0,299.304,0.0,0.0,2.954,-0.328,0.1,Auto Parts,Consumer Cyclical,1529.0,575.0,0.25,0.0,none,664.5,651.0,697.5999755859375,651.0,664.5,31173.0,0.0,0.0,639.8174987792969,654.0379992675781,892.7364984130859,646.1062814468031,673.9044205996147,53.75668098579416,0.44262653236091865,3.6581022848732765,-3.215475752512358,581.6942692025458,639.8174987792969,697.940728356048,18.16869019295158,0.7123290584542461,37.84196672663973,64.47213734898152,54.70113217696221,1457461.0,-1.0939906010307476,-29.39607705392018,18.431579558575585,27.196695941887533,20.208952090250854,29.816587649526454,,,,,,,,,,,,,,,,,,
RKDL,Ravi Kumar Distilleries Limited,27.540000915527344,"{'daily': -0.5417104212250909, 'weekly': -1.0064657885275516, 'monthly': 12.730252032345135}",25968.0,660960000.0,0.0,1.3698086,0.0,0.0,97.61,1.106,3.934,Consumer Defensive,Beverages - Wineries & Distilleries,-0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,20.105,0.0,56.36055142205362,0.6166623648357543,0.41039342832548287,25.942500019073485,25.581799926757814,28.147799997329713,26.255112243201484,26.037606322372756,28.837640551784943,23.047359486362026,2.3096137921997086,60.95961016108131,53.423197430791866,768938.0,7.704345890555042,-37.272711246796156,14.006820911898188,660960000.0,0.0,0.0,-0.26,0.0,0.0,20.105,1.3698086,0.0,0.0,97.61,0.0,0.0,0.625,3.934,1.106,Beverages - Wineries & Distilleries,Consumer Defensive,38.69,20.9,-0.384,0.0,none,27.54,29.969999313354492,29.969999313354492,27.229999542236328,27.540000915527344,25968.0,0.0,0.0,25.942500019073485,25.581799926757814,28.147799997329713,26.255112243201484,26.037606322372756,56.36055142205362,0.6166623648357543,0.20626893651027145,0.41039342832548287,23.047359486362026,25.942500019073485,28.837640551784943,22.31967258809204,0.7758934978119545,2.3096137921997086,60.95961016108131,53.423197430791866,768938.0,7.704345890555042,-37.272711246796156,14.006820911898188,24.03344883820661,19.257035896724055,1.4851757564031056,,,,,,,,,,,,,,,,,,
ROHLTD,Royal Orchid Hotels Limited,381.04998779296875,"{'daily': 3.5602595872633507, 'weekly': -2.4324671096996595, 'monthly': -2.444961126809598}",51887.0,10450372608.0,20.575052,5.0758615,66.0,0.0,94.83,15.8,16.153999,Consumer Cyclical,Lodging,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,15.9,75.071,0.0,48.0486326635272,0.07291828477121953,5.304595950985052,397.17250061035156,374.7950012207031,354.7732691955566,388.0584524748655,378.63481548296426,431.6121135082989,362.73288771240425,21.24090756195289,36.306820493755986,30.684807090158802,2244829.0,-7.512138885201757,-55.0568320534446,16.128779610153064,10450372608.0,20.575052,67.68206,18.52,15.9,66.0,75.071,5.0758615,0.0,0.0,94.83,0.0,0.0,26.900997999999998,16.153999,15.8,Lodging,Consumer Cyclical,429.5,301.1,0.393,0.0,none,381.05,379.3500061035156,387.8500061035156,372.79998779296875,381.04998779296875,51887.0,0.0,0.0,397.17250061035156,374.7950012207031,354.7732691955566,388.0584524748655,378.63481548296426,48.0486326635272,0.07291828477121953,-5.231677666213833,5.304595950985052,362.73288771240425,397.17250061035156,431.6121135082989,17.3423954805645,0.26593069055163865,21.24090756195289,36.306820493755986,30.684807090158802,2244829.0,-7.512138885201757,-55.0568320534446,16.128779610153064,21.121246208000596,28.404186066124964,17.66714864374229,,,,,,,,,,,,,,,,,,
RKFORGE,Ramkrishna Forgings Limited,737.5499877929688,"{'daily': -0.3849319998806336, 'weekly': 1.1450871429177667, 'monthly': 7.616548342677482}",791943.0,133503926272.0,34.368595,4.531296,27.0,0.0,50.35,1.5,10.765999599999999,Industrials,Tools & Accessories,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46,9.8,162.768,0.0,48.810468605847234,2.4575998185557637,7.133327141030155,751.3125,722.7410021972656,884.0581381225586,743.3433886233906,756.1434288022706,838.0973984325551,664.5276015674449,43.74797772404707,51.68825210264498,46.56606630088416,73376148.0,-1.0265733076688655,-47.61995408184848,21.986315395735293,133503926272.0,34.368595,21.521738,21.46,9.8,27.0,162.768,4.531296,0.0,0.0,50.35,0.0,0.0,15.616,10.765999599999999,1.5,Tools & Accessories,Industrials,1064.05,600.0,0.335,1113.5,buy,737.55,751.9000244140625,757.5,730.5,737.5499877929688,791943.0,0.0,0.0,751.3125,722.7410021972656,884.0581381225586,743.3433886233906,756.1434288022706,48.810468605847234,2.4575998185557637,-4.675727322474391,7.133327141030155,664.5276015674449,751.3125,838.0973984325551,23.10221071326648,0.4207090608181861,43.74797772404707,51.68825210264498,46.56606630088416,73376148.0,-1.0265733076688655,-47.61995408184848,21.986315395735293,24.317419635543956,30.321555289076187,44.519713539856035,,,,,,,,,,,,,,,,,,
ROLLT,Rollatainers Limited,1.4600000381469727,"{'daily': 0.6896544920278584, 'weekly': 0.6896544920278584, 'monthly': 0.6896544920278584}",123294.0,375195200.0,0.0,-3.8120108,0.0,0.0,0.0,0.0,35.24796,Real Estate,Real Estate Services,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,-0.383,0.0,50.593886999001924,-0.035574107802239796,-0.06216720800032359,1.3820000171661377,1.5604000067710877,2.389999998807907,1.4274859972490246,1.5795682328338396,1.4720222254797386,1.2919778088525369,0.08227669452079193,77.19299016126298,71.34503034049787,-1298091.0,8.95522401337634,-15.789453871038173,22.615216618303165,375195200.0,0.0,0.0,-0.65,0.0,0.0,-0.383,-3.8120108,0.0,0.0,0.0,0.0,0.0,-194.592,35.24796,0.0,Real Estate Services,Real Estate,4.91,1.3,1.72,0.0,none,1.46,1.4500000476837158,1.4900000095367432,1.4299999475479126,1.4600000381469727,123294.0,0.0,0.0,1.3820000171661377,1.5604000067710877,2.389999998807907,1.4274859972490246,1.5795682328338396,50.593886999001924,-0.035574107802239796,0.026593100198083794,-0.06216720800032359,1.2919778088525369,1.3820000171661377,1.4720222254797386,13.027815802520182,0.9332265473266024,0.08227669452079193,77.19299016126298,71.34503034049787,-1298091.0,8.95522401337634,-15.789453871038173,22.615216618303165,20.687942000977714,18.547551648476624,0.046180418468130674,,,,,,,,,,,,,,,,,,
ROLTA,Rolta India Limited,2.559999942779541,"{'daily': 4.918027981350978, 'weekly': 6.666660043928621, 'monthly': -0.7751930820906612}",43562.0,431316480.0,0.0,-0.0041818926,0.0,0.0,0.0,-40.1,0.0,Technology,Information Technology Services,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.41,0.0,-612.163,0.0,53.6763289999454,-0.1135100597743075,-0.18933245923761463,2.284499979019165,2.8153999853134155,3.7251000201702116,2.3978597694697013,2.745608878462126,2.583797496864793,1.985202461173537,0.1302431201966911,94.03772701962122,86.71297658988527,693144.0,16.894971501904198,-0.0,41.7966500618595,431316480.0,0.0,0.08504983,-61.41,0.0,0.0,-612.163,-0.0041818926,0.0,-0.70200004,0.0,0.026,0.024,-586.36403,0.0,-40.1,Information Technology Services,Technology,7.2,1.92,0.973,0.0,none,2.56,2.559999942779541,2.559999942779541,2.440000057220459,2.559999942779541,43562.0,0.0,0.0,2.284499979019165,2.8153999853134155,3.7251000201702116,2.3978597694697013,2.745608878462126,53.6763289999454,-0.1135100597743075,0.07582239946330713,-0.18933245923761463,1.985202461173537,2.284499979019165,2.583797496864793,26.20245310521993,0.9602443176666665,0.1302431201966911,94.03772701962122,86.71297658988527,693144.0,16.894971501904198,-0.0,41.7966500618595,31.249329793746064,31.363861949502073,0.15353638707121967,,,,,,,,,,,,,,,,,,
ROML,Raj Oil Mills Limited,44.31999969482422,"{'daily': -1.9469049850918765, 'weekly': -1.115573412325881, 'monthly': -0.8501142318330592}",4949.0,678986816.0,43.881187,-13.595092,0.0,0.0,0.0,-14.2,1.343,Consumer Defensive,Packaged Foods,2.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,5.6000000000000005,-3.26,0.0,46.97705954076624,-0.7137207458567829,-1.0456780014385267,44.148999977111814,46.95519996643066,51.805949993133545,44.59332081371009,46.714104022498326,45.861447213252276,42.43655274097135,2.338881122746687,60.10018831480215,55.80415529825974,2831990.0,-0.7168452042999429,-44.741227950068875,10.554985433939693,678986816.0,43.881187,0.0,1.01,5.6000000000000005,0.0,-3.26,-13.595092,0.0,0.0,0.0,0.0,0.0,4.5089997,1.343,-14.2,Packaged Foods,Consumer Defensive,83.2,41.01,2.484,0.0,none,44.32,46.04999923706055,46.060001373291016,44.0,44.31999969482422,4949.0,0.0,0.0,44.148999977111814,46.95519996643066,51.805949993133545,44.59332081371009,46.714104022498326,46.97705954076624,-0.7137207458567829,0.3319572555817438,-1.0456780014385267,42.43655274097135,44.148999977111814,45.861447213252276,7.757581086902297,0.5499284632260574,2.338881122746687,60.10018831480215,55.80415529825974,2831990.0,-0.7168452042999429,-44.741227950068875,10.554985433939693,19.496018422389522,19.143216342190588,0.8784668966841591,,,,,,,,,,,,,,,,,,
